idiom	submission	category	likes	dislikes	reports	rating
Prendere con le pinze	Prendi le parole di Marco con le pinze	idiom	0	1	0	0
Prendere con le pinze	Prendi le parole di Marco con le pinze	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze perchè è solito mentire	idiom	0	0	0	0
Prendere con le pinze	Prendi le parole di Marco con le pinze, dice bugie per attirare l’attenzione	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, dice le cose tanto per dirle	idiom	0	1	0	0
Prendere con le pinze	Prendi le parole di Marco con le pinze, dice sempre bugie	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, dice spesso cose non vere	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, difficilmente dice la verità	idiom	2	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, inventa cose non vere	idiom	2	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, inventa sempre frottole	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, inventa sempre storie	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, non perde occasione per mentire	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, non è un uomo di parola	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, non è una fonte attendibile	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, parla sempre a sproposito	idiom	1	1	0	0,5
Prendere con le pinze	Prendi le parole di Marco con le pinze, parla spesso a sproposito	idiom	1	1	0	0,5
Prendere con le pinze	Prendi le parole di Marco con le pinze, è solito dire falsità	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze, è solito mentire	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Maria con le pinze, spesso mente	idiom	0	1	0	0
Prendere con le pinze	Prendi le parole di Sara con le pinze, era nervosa	idiom	0	1	0	0
Prendere con le pinze	Prendi le parole di sconosciuti con le pinze	idiom	2	0	0	1
Prendere con le pinze	Prendi le parole di Simone con le pinze, ha detto tutto per rabbia	idiom	2	0	0	1
Prendere con le pinze	Prendi le parole di Susanna con le pinze, sappiamo tutti che è solita mentire	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di tuo padre con le pinze, era arrabbiato	idiom	1	0	0	1
Prendere con le pinze	Prendi le payette con le pinze e incollale sul foglio	nonidiom	0	1	0	0
Prendere con le pinze	Prendi le perline colorate con le pinze e posizionale dove vuoi	nonidiom	0	1	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	1	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	1	0	0	1
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze e incollale sul tessuto	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le perline con le pinze, ti sarà più facile	nonidiom	1	0	0	1
Prendere con le pinze	Prendi le perline gialle con le pinze e incollale vicino a quelle verdi	nonidiom	0	1	0	0
Prendere con le pinze	Prendi le persone come il capo con le pinze, quando è nervoso si arrabbia facilmente	idiom	1	0	0	1
Prendere con le pinze	Prendi le persone nervose con le pinze, non litigarci	idiom	1	0	0	1
Prendere con le pinze	Prendi le pinze con i guanti, sono bollenti	nonidiom	0	2	0	0
Prendere con le pinze	Prendi le pinze con il manico di gomma	nonidiom	1	0	0	1
Prendere con le pinze	Prendi le pinze con la punta in gomma	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi le pinze con la punta tonda	nonidiom	2	2	0	0,5
Prendere con le pinze	Prendi le pinze con le lame rotonde così non ti farai male	nonidiom	1	0	0	1
Prendere con le pinze	Prendi le pinze con le punte taglienti	nonidiom	2	0	0	1
Prendere con le pinze	Prendi le promesse di Marco con le pinze, non è un uomo di parola	idiom	2	0	0	1
Prendere con le pinze	Prendi le sue orecchie con le pinze, ci divertiremo	nonidiom	0	2	0	0
Prendere con le pinze	Prendi le sue parole con le pinze, ci resterai meno male	idiom	0	0	0	0
Prendere con le pinze	Prendi le sue parole con le pinze, spesso mente	idiom	1	0	0	1
Prendere con le pinze	Prendi le verdure con le pinze	nonidiom	1	0	0	1
Prendere con le pinze	Prendi le verdure con le pinze, non usando le tue posate!	idiom	1	0	0	1
Prendere con le pinze	Prendi Luisa sempre con le pinze per non offenderla	idiom	0	1	0	0
Prendere con le pinze	Prendi l’ago con le pinze per rimuoverlo	nonidiom	0	0	0	0
Prendere con le pinze	Prendi l’ago con le pinze, ti sarà più facile	nonidiom	1	0	0	1
Prendere con le pinze	Prendi l’algo con le pinze per non pungerti	nonidiom	0	1	0	0
Prendere con le pinze	Prendi Maria con le pinze, oggi è nervosa perchè ha avuto una giornata difficile	idiom	0	1	0	0
Prendere con le pinze	Prendi Maria con le pinze, per persone come lei sono molto permalose	idiom	0	1	0	0
Prendere con le pinze	Prendi necessariamente con le pinze le parole di un bugiardo	idiom	1	0	0	1
Prendere con le pinze	Prendi persone come lui con le pinze, non farlo arrabbiare	idiom	0	1	0	0
Prendere con le pinze	Prendi quei cavi con le pinze o ti farai male!	nonidiom	1	0	0	1
Prendere con le pinze	Prendi quei fili con le pinze o non li afferrerai mai	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi quel filo con le pinze tonde	nonidiom	0	1	0	0
Prendere con le pinze	Prendi queli bulloni con le pinze.	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi quella ciocca di capelli e raccoglila con la pinza.	nonidiom	0	2	0	0
Prendere con le pinze	Prendi quella cosa con le pinze, è meglio	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi quella frutta con le pinze	nonidiom	1	0	0	1
Prendere con le pinze	Prendi quello che dice con le pinze	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che dice Luisa con le pinze, non sa il fatto suo	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ha fatto Giorgia con le pinze, cambia sempre idea	idiom	0	1	0	0
Prendere con le pinze	Prendi quello che leggi sul web con le pinze, non essere ingenuo	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che non riesci con le mani con le pinze	nonidiom	0	1	0	0
Prendere con le pinze	Prendi quello che senti in radio con le pinze, a volte non dicono la verità	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti dice con le pinze e non essere ingenuo	nonidiom	0	1	0	0
Prendere con le pinze	Prendi quello che ti dice con le pinze e non essere ingenuo	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti dice con le pinze e non essere ingenuo	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti dice con le pinze e non essere ingenuo	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti dice con le pinze e non essere ingenuo	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti dice con le pinze e non essere ingenuo	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti dice il professore con le pinze, come se dubitassi del suo sapere	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti dico con le pinze, l’ho letto su internet	idiom	0	1	0	0
Prendere con le pinze	Prendi quello che ti dico con le pinze, sono solo delle supposizioni	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti dicono con le pinze se non conosci le fonti	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti ha detto con le pinze, non darci peso	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti ha detto con le pinze, non darci peso	nonidiom	0	1	0	0
Prendere con le pinze	Prendi quello che ti si dice con le pinze se non conosci le fonti	idiom	0	2	0	0
Prendere con le pinze	Prendi quello che ti sto dicendo con le pinze!	idiom	0	1	0	0
Prendere con le pinze	Prendi quello che ti viene detto con le pinze se non ti fidi	idiom	0	1	0	0
Prendere con le pinze	Prendi quello che ti viene detto sempre con le pinze, dovresti avere più fiducia negli altri	idiom	1	0	0	1
Prendere con le pinze	Prendi quello che ti viene detto sempre con le pinze, dovresti essere più fiducioso	idiom	0	1	0	0
Prendere con le pinze	Prendi quello con le pinze se non riesci con la mano.	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi quello con le pinze, è bollente.	nonidiom	0	2	0	0
Prendere con le pinze	Prendi questa cosa con le pinze	idiom	1	4	0	0,2
Prendere con le pinze	Prendi questa informazione con le pinze, devo fare delle ricerche	idiom	1	0	0	1
Prendere con le pinze	Prendi queste informazioni con le pinze	idiom	1	1	0	0,5
Prendere con le pinze	Prendi questi articoli con le pinze, potrebbero essere falsi	idiom	0	1	0	0
Prendere con le pinze	Prendi questi fili con le pinze e uniscili	nonidiom	1	0	0	1
Prendere con le pinze	Prendi questi pasticcini con le pinze, non voglio che si rovinino	nonidiom	0	2	0	0
Prendere con le pinze	Prendi Sara con le pinze, è solita arrabbiarsi per sciocchezze	idiom	1	0	0	1
Prendere con le pinze	Prendi semore con le pinze quando stai a lavoro, può essere pericoloso	nonidiom	2	0	0	1
Prendere con le pinze	Prendi sempre con le pinze ciò che dice, non è una persona totalmente affidabile.	idiom	1	0	0	1
Prendere con le pinze	Prendi sempre con le pinze tutto quello che ti dice	idiom	0	1	0	0
Prendere con le pinze	Prendi seriamente con le pinze ciò che Luca ti ha detto	idiom	1	1	0	0,5
Prendere con le pinze	Prendi tuo fratello con le pinze quando vedi che è irritabile	idiom	0	1	0	0
Prendere con le pinze	Prendi tutte queste informazioni con le pinze	idiom	3	0	0	1
Prendere con le pinze	Prendi tutto ciò che ti dice con le pinze	idiom	2	0	0	1
Prendere con le pinze	Prendi tutto con le pinze	idiom	2	0	0	1
Prendere con le pinze	Prendi tutto quello che dice con le pinze, non si sa mai	idiom	2	0	0	1
Prendere con le pinze	Prendi tutto quello che senti con le pinze, non fidarti	idiom	1	0	0	1
Prendere con le pinze	Prendi tutto quello che senti da lui con le pinze, non è affidabile	idiom	1	0	0	1
Prendere con le pinze	Prendo con le pinze le notizie che passano su Facebook	idiom	1	1	0	0,5
Prendere con le pinze	Prendo con le pinze le tue parole	idiom	0	0	0	0
Prendere con le pinze	Prendo i fili con le pinze per afferrarli meglio	nonidiom	0	1	0	0
Prendere con le pinze	Prendo i miei amici con le pinze quando sono nervosi	idiom	1	0	0	1
Prendere con le pinze	Prendo quella cosa con le pinze per una maggiore sicurezza	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendo sempre con le pinze quello che dice Tom.	idiom	1	0	0	1
Prendere con le pinze	Prendo sempre il mio fidanzato con le pinze dopo una giornata di lavoro, perché se no si innervosire subito	idiom	0	1	0	0
Prendere con le pinze	Prendo sempre mio fratello con le pinze, so che si offende facilmente	idiom	0	1	0	0
Prendere con le pinze	Prendo sempre molto con le pinze i racconti di nonna	idiom	1	0	0	1
Prendere con le pinze	Presi con le pinze quello che stava scritto sul libro e mi affidai alla professoressa	idiom	2	0	0	1
Prendere con le pinze	Prima di impiattare, lo chef ha preso con le pinze un po' di spaghetti.	nonidiom	1	0	0	1
Prendere con le pinze	Prova a prendere tuo fratello con le pinze quando è nervoso, vedrai che litigherete di meno	idiom	0	1	0	0
Prendere con le pinze	Puoi fidarti di me e non prendere le mie parole con le pinze, lo sai	idiom	1	2	0	0,3333333333
Prendere con le pinze	Puoi prendere l'insalta con le pinze.	nonidiom	0	2	0	0
Prendere con le pinze	Purtroppo sono molto ingenua, dovrei imparare a prendere con le pinze quello che mi dicono	idiom	2	0	0	1
Prendere con le pinze	Quando ci siamo ospiti non bastano un paio di pinze, con tutte le cose che dobbiamo prendere e servire	nonidiom	0	1	0	0
Prendere con le pinze	Quando dice che non lo chiederà all'esame prendi con le pinze, chiede sempre tutto	idiom	1	1	0	0,5
Prendere con le pinze	Quando lavoro in gioiellerie prendo le perline con le pinze	nonidiom	1	0	0	1
Prendere con le pinze	Quando leggi qualcosa, prendi tutto con le pinze	idiom	2	0	0	1
Prendere con le pinze	Quando non sei sicuro della verità prendi quello che ti dicono con le pinze	idiom	2	0	0	1
Prendere con le pinze	Quando non sei sicuro delle parole di qualcuno ti conviene prenderle con le pinze	idiom	1	0	0	1
Prendere con le pinze	Quando parli con uno sconosciuto prendi le sue parole con le pinze	idiom	1	0	0	1
Prendere con le pinze	Quando pulisco le camere di hotel, prendo tutto con le pinze	nonidiom	0	1	0	0
Prendere con le pinze	Quando ti dicono cose poco piacevoli l'unica cosa che puoi fare è prenderle con le pinze	idiom	1	0	0	1
Prendere con le pinze	Quante volte hai preso ciò che ti ha detto con le pinze?	idiom	1	1	0	0,5
Prendere con le pinze	Quante volte ti ho detto di prendere ciò che scrivono i giornali con le pinze?	idiom	2	0	0	1
Prendere con le pinze	Quel chiodo non veniva via dal muro, così l'ho preso con le pinze.	nonidiom	1	0	0	1
Prendere con le pinze	Quel commerciante non prende la verdura con le pinze, non ci ritornerò	nonidiom	1	0	0	1
Prendere con le pinze	Quel consiglio andava preso proprio con le pinze!	idiom	1	0	0	1
Prendere con le pinze	Quelli che hai preso con le pinze erano bucatini non spaghetti di riso	nonidiom	1	0	0	1
Prendere con le pinze	Quelli che ho preso con le pinze erano noodles non bucatini	nonidiom	1	0	0	1
Prendere con le pinze	Quello che dice Flora va preso con le pinze	idiom	2	0	0	1
Prendere con le pinze	Quello che dice mio fratello lo prendo sempre con le pinze, vuole sempre mettermi nei guai	idiom	2	0	0	1
Prendere con le pinze	Quello che dice quell'uomo è sempre da prendere con le pinze.	idiom	1	1	0	0,5
Prendere con le pinze	Quello che hai preso con le pinze era finocchio?	nonidiom	2	0	0	1
Prendere con le pinze	Quello che ti ho detto dovrebbe essere corretto, ma è da prendere con le pinze	idiom	1	1	0	0,5
Prendere con le pinze	Quello che ti sto dicendo è da prendere con le pinze.	idiom	2	0	0	1
Prendere con le pinze	queste elezioni vanno prese con le pinze	idiom	0	2	0	0
Prendere con le pinze	Questo anello è appena stato passato sulla fiamma, prendi con le pinze	nonidiom	0	1	0	0
Prendere con le pinze	Questo libro va preso con le pinze, è delicato	idiom	1	1	0	0,5
Prendere con le pinze	Questo sono le pinze con cui ho preso gli spaghetti	nonidiom	0	1	0	0
Prendere con le pinze	Questo è un argomento che va preso con le pinze	idiom	1	0	0	1
Prendere con le pinze	Sai prendere un uovo con le pinze?	nonidiom	1	0	0	1
Prendere con le pinze	Se a parlare è un bugiardo, prendi le sue parole con le pinze	idiom	1	1	0	0,5
Prendere con le pinze	Se cerchi di prendere una cosa tanto grande con le pinze è ovvio che tu non ci riesca	nonidiom	0	1	0	0
Prendere con le pinze	Se devi prendere l'insalata, fallo con le pinze	nonidiom	1	1	0	0,5
Prendere con le pinze	Se hai le mani sporche di colla prendi le perline con le pinze	nonidiom	2	0	0	1
Prendere con le pinze	Se hai le mani sporche di colla, prendi le perline con le pinze	nonidiom	1	0	0	1
Prendere con le pinze	Se i tuoi gusti sono sporchi, conviene che tu prenda gli alimenti con le pinze	nonidiom	0	1	0	0
Prendere con le pinze	Se non prendi le polpette con la pinza rimarranno rotonde	nonidiom	0	0	0	0
Prendere con le pinze	Se non puoi prendere l'insalata con le pinze, indossa i guanti	nonidiom	1	0	0	1
Prendere con le pinze	Se non sai se fidarti di quello che ti viene detto prendi le parole che senti con le pinze	idiom	1	0	0	1
Prendere con le pinze	Se non sai se ti stanno dicendo la verità prendi quello che senti con le pinze	idiom	1	0	0	1
Prendere con le pinze	Se prendi con le pinze ogni granello, non ci muoveremo più	nonidiom	1	0	0	1
Prendere con le pinze	Se prendiamo tutto con le pinze significa che non ci fidiamo di nessuno	idiom	1	0	0	1
Prendere con le pinze	Se qualcuno fa delle supposizioni prendi queste con le pinze	idiom	1	0	0	1
Prendere con le pinze	Se sei influenzata faresti meglio a prendere con le pinze il cibo che prepari	nonidiom	0	1	0	0
Prendere con le pinze	Se sei un appassionato di gialli, dovresti sapere che i detective prendono gli oggetti con le pinze	nonidiom	1	0	0	1
Prendere con le pinze	Se solo avessi preso le sue parole con le pinze ora non saresti triste	idiom	2	0	0	1
